Name,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow,Snow Depth,Wind Speed,Wind Direction,Wind Gust,Visibility,Cloud Cover,Relative Humidity,Conditions,Raining Today,Raining Tomorrow
"Harare, Zimbabwe",2012-03-10,27.1,15,21.5,,27.5,0,,,16.6,117.78,,15.8,46.4,73.09,Partially cloudy,No,Yes
"Harare, Zimbabwe",2012-03-11,26,15,20.4,,,3,,,18.4,111.56,31.3,16.3,34.7,70.76,"Rain, Partially cloudy",Yes,No
"Harare, Zimbabwe",2012-03-12,26,14,20.3,,,0,,,13,127.52,,16.7,30,70.54,Partially cloudy,No,No
"Harare, Zimbabwe",2012-03-13,30,15,21.7,,28.3,0,,,13,112.38,,15.6,19.9,68.58,Clear,No,No
"Harare, Zimbabwe",2012-03-14,30,15.8,23.3,,28.8,0,,,16.6,104.71,,18.5,16.8,59.07,Clear,No,No
"Harare, Zimbabwe",2012-03-15,26,17,20.3,,,0,,,16.6,107.5,,12.9,61.2,79.29,Partially cloudy,No,Yes
"Harare, Zimbabwe",2012-03-16,25.2,17,20.5,,,20.1,,,22.3,73.11,,13,78.7,82.53,"Rain, Overcast",Yes,Yes
"Harare, Zimbabwe",2012-03-17,26,16.1,20.4,,,0.5,,,21.5,157.24,,14.6,68.2,83.74,"Rain, Partially cloudy",Yes,Yes
"Harare, Zimbabwe",2012-03-18,26,16,20.5,,,0.5,,,18.4,110.56,22.3,13.2,73.4,82.03,"Rain, Partially cloudy",Yes,Yes
"Harare, Zimbabwe",2012-03-19,24,16,19.1,,,19.53,,,20.5,107.39,29.5,13.9,77.7,84.83,"Rain, Overcast",Yes,Yes
"Harare, Zimbabwe",20/3/2012,23.5,17.1,19.3,,,7.59,,,20.5,93.75,,14.3,72.2,87.97,"Rain, Partially cloudy",Yes,Yes
"Harare, Zimbabwe",21/3/2012,22.1,15.9,19,,,7.78,,,16.3,118.81,,16.7,70.8,84.79,"Rain, Partially cloudy",Yes,Yes
"Harare, Zimbabwe",22/3/2012,24,13.4,19,,,0.96,,,13,96.78,,14.5,76.1,82.71,"Rain, Overcast",Yes,No
"Harare, Zimbabwe",23/3/2012,26,13.9,20.2,,,0,,,13,106.39,,17.3,17.3,69.24,Clear,No,No
"Harare, Zimbabwe",24/3/2012,26.1,13,19.6,,,0,,,20.5,109.95,,15,35.3,73.35,Partially cloudy,No,Yes
"Harare, Zimbabwe",25/3/2012,25,14.1,19.4,,,10.9,,,22.3,105.71,,14.4,52.8,77.97,"Rain, Partially cloudy",Yes,Yes
"Harare, Zimbabwe",26/3/2012,26.1,14,19.9,,,29,,,14.8,111.25,,16.9,23.7,75.09,Rain,Yes,No
"Harare, Zimbabwe",27/3/2012,25.1,14.9,20.3,,,0,,,13,79.59,,17.3,43.4,74.48,Partially cloudy,No,No
"Harare, Zimbabwe",28/3/2012,26.2,17.1,21.7,,,0,,,21.9,98.58,,17.1,75.1,72.38,Overcast,No,No
"Harare, Zimbabwe",29/3/2012,27,17,21.8,,27.5,0,,,21.6,68.09,,15.8,39.3,72.84,Partially cloudy,No,No
"Harare, Zimbabwe",30/3/2012,27.1,17.2,21.9,,27.5,0,,,22,85,25.9,13.9,67.6,75.33,Partially cloudy,No,No
"Harare, Zimbabwe",31/3/2012,25,16,19.9,,,0,,,23.7,160.53,,12.8,90.2,85.04,Overcast,No,No
"Harare, Zimbabwe",1/4/2012,22.1,17,19.1,,,0,,,16.6,151.24,,16.7,82.4,87.7,Overcast,No,Yes
"Harare, Zimbabwe",2/4/2012,18.1,13,15.5,,,2,,,22.1,162.94,,14.1,76.2,84.12,"Rain, Overcast",Yes,Yes
"Harare, Zimbabwe",3/4/2012,20,12.9,15.8,,,0.5,,,18.4,150.37,,16.3,89.6,77.94,"Rain, Overcast",Yes,No
"Harare, Zimbabwe",4/4/2012,21.1,11.1,16.6,,,0,,,179.6,133.19,,15.8,60.5,76.22,Partially cloudy,No,No
"Harare, Zimbabwe",5/4/2012,24.1,11,17.7,,,0,,,18.4,146.84,,16.9,9.8,62.89,Clear,No,No
"Harare, Zimbabwe",6/4/2012,24,10.7,18.3,,,0,,,20.5,111.88,,16.5,13.5,64.61,Clear,No,Yes
"Harare, Zimbabwe",7/4/2012,23,12.9,18,,,0.3,,,17.9,101.17,,16.1,41.5,75.3,"Rain, Partially cloudy",Yes,No
"Harare, Zimbabwe",8/4/2012,25.7,13,18.7,,,0,,,14.8,89.11,,17.2,31.3,75.47,Partially cloudy,No,No
"Harare, Zimbabwe",9/4/2012,27.2,15.1,21,,26.9,0,,,12.7,121.11,,17.5,36.4,68.66,Partially cloudy,No,No
"Harare, Zimbabwe",10/4/2012,28,15.9,21.4,,27.8,0,,,16.6,142.94,,15.6,49.4,68.66,Partially cloudy,No,Yes
"Harare, Zimbabwe",11/4/2012,24.1,14.2,18.3,,,10.26,,,23.6,101.1,,15.7,60.8,80.13,"Rain, Partially cloudy",Yes,Yes
"Harare, Zimbabwe",12/4/2012,21.1,14.4,16,,,17.04,,,16.6,123.88,,16.8,90.5,90.35,"Rain, Overcast",Yes,Yes
"Harare, Zimbabwe",13/4/2012,20.1,11.2,15.6,,,16.78,,,20.5,143.9,,20.3,64,71.13,"Rain, Partially cloudy",Yes,No
"Harare, Zimbabwe",14/4/2012,21,9,15,7.3,,0,,,18.4,132.72,,18,14,65.59,Clear,No,Yes
"Harare, Zimbabwe",15/4/2012,23,10,17.5,,,293.1,,,13.1,119.37,,16.4,7.3,64.4,Rain,Yes,No
"Harare, Zimbabwe",16/4/2012,24,11,17.5,,,0,,,14.5,93.63,,16.8,19,70.57,Clear,No,No
"Harare, Zimbabwe",17/4/2012,25.2,12,18.4,,,0,,,14.8,122.64,,16.3,3.8,68.16,Clear,No,No
"Harare, Zimbabwe",18/4/2012,24,11,17.8,,,0,,,16.3,151,,16.2,7.5,53.65,Clear,No,No
"Harare, Zimbabwe",19/4/2012,22.1,11,16.3,,,0,,,22.3,145.43,,15.5,7.6,64.54,Clear,No,No
"Harare, Zimbabwe",20/4/2012,23.1,11,16.3,,,0,,,16.6,133.85,,16,10.8,65.89,Clear,No,No
"Harare, Zimbabwe",21/4/2012,24.1,10,17.4,,,0,,,11.2,118.5,,15.2,1.5,57.7,Clear,No,No
"Harare, Zimbabwe",22/4/2012,25,9.1,17.6,8,,0,,,16.6,128.75,,16.4,0,57.45,Clear,No,No
"Harare, Zimbabwe",23/4/2012,26,10.1,19.1,,,0,,,16.9,98.71,,16,0.6,52.66,Clear,No,No
"Harare, Zimbabwe",24/4/2012,25,11.7,17.7,,,0,,,24.1,116.91,,16.2,1,58.46,Clear,No,No
"Harare, Zimbabwe",25/4/2012,23,11.9,17.3,,,0,,,27.7,134.86,,14.1,55.4,75.55,Partially cloudy,No,No
"Harare, Zimbabwe",26/4/2012,22.2,13.9,17.9,,,0,,,16.6,138.5,,15.9,61.7,66.22,Partially cloudy,No,No
"Harare, Zimbabwe",27/4/2012,23.2,7.2,17.1,6.4,,0,,,11.2,134.31,,14.9,1.2,61.88,Clear,No,No
"Harare, Zimbabwe",28/4/2012,26.2,8,16.2,6.8,,0,,,14.8,102.86,,15.1,0,60.84,Clear,No,No
"Harare, Zimbabwe",29/4/2012,30,10,19,,28.2,0,,,22.3,107,,16.2,0,46.5,Clear,No,No
"Harare, Zimbabwe",30/4/2012,27,7.9,19.1,6.7,26,0,,,11.2,99.41,,16,0,45.64,Clear,No,No
"Harare, Zimbabwe",1/5/2012,27.1,10,21.8,,26.3,0,,,12.7,103.11,,15.8,1.7,40.56,Clear,No,No
"Harare, Zimbabwe",2/5/2012,28,10,19.2,,27,0,,,14.8,84.18,,16.1,0.5,61.41,Clear,No,No
"Harare, Zimbabwe",3/5/2012,27,10,19.3,,26.1,0,,,13,109.82,,17.3,0.8,48.88,Clear,No,No
"Harare, Zimbabwe",4/5/2012,27,10.1,19.2,,26.2,0,,,9.4,119.53,,17.3,0.4,53.53,Clear,No,No
"Harare, Zimbabwe",5/5/2012,28,10,19.5,,26.7,0,,,14.8,113.14,,17.3,0.5,47.83,Clear,No,No
"Harare, Zimbabwe",6/5/2012,26,10,18.2,,,0,,,20.5,105.71,,15.6,0,48.77,Clear,No,No
"Harare, Zimbabwe",7/5/2012,23.2,9.9,16.9,8.3,,0,,,24.1,132.38,,15,5.8,60.57,Clear,No,No
"Harare, Zimbabwe",8/5/2012,22.1,9.8,15.7,8.9,,0,,,22.3,131.41,,15,48.3,69.52,Partially cloudy,No,No
"Harare, Zimbabwe",9/5/2012,22.2,9.1,16,,,0,,,16.6,128.89,,16.7,22.8,65.18,Clear,No,No
"Harare, Zimbabwe",10/5/2012,23.1,10.1,17.9,,,0,,,11.2,134.56,,17,4.9,51.48,Clear,No,No
"Harare, Zimbabwe",11/5/2012,23,9.1,16.1,,,0,,,13,79.17,,17.1,19.4,60.44,Clear,No,No
"Harare, Zimbabwe",12/5/2012,22.1,11,16.7,,,0,,,14.5,128.67,,15.5,14.7,60.28,Clear,No,No
"Harare, Zimbabwe",13/5/2012,23.1,9,16.7,7.9,,0,,,14.8,125.35,,16.5,17.6,61.49,Clear,No,No
"Harare, Zimbabwe",14/5/2012,23.1,11.8,17.7,,,0,,,18.4,105.63,,16.2,49,61.7,Partially cloudy,No,No
"Harare, Zimbabwe",15/5/2012,24,14.8,18.9,,,0,,,16.6,134.3,,17,37.7,56.78,Partially cloudy,No,No
"Harare, Zimbabwe",16/5/2012,24,11,17.7,,,0,,,15.6,115.45,,13.6,3.9,49.31,Clear,No,No
"Harare, Zimbabwe",17/5/2012,23.1,8,15.7,6.8,,0,,,13,121.33,,14.3,0,52.24,Clear,No,No
"Harare, Zimbabwe",18/5/2012,23,7,15.5,5.2,,0,,,11.2,118.53,,15.6,0.5,57.05,Clear,No,No
"Harare, Zimbabwe",19/5/2012,24.3,8.8,16.6,7,,0,,,16.6,135,,14.4,0,53.85,Clear,No,No
"Harare, Zimbabwe",20/5/2012,25.5,8,18.2,6.4,,0,,,14.8,129.35,,12.8,0.5,49.94,Clear,No,No
"Harare, Zimbabwe",21/5/2012,26,11.9,18.3,,,0,,,14.8,117.44,,11.6,1,48.3,Clear,No,No
"Harare, Zimbabwe",22/5/2012,22,9.8,15.5,8.2,,0,,,20.5,129.5,,12.6,11.1,64.49,Clear,No,No
"Harare, Zimbabwe",23/5/2012,22,8.2,15.2,7,,0,,,13,123,,14.1,1.1,57.69,Clear,No,No
"Harare, Zimbabwe",24/5/2012,23,6.8,15.1,4.9,,0,,,14.8,106.76,,16.6,0.5,58.6,Clear,No,No
"Harare, Zimbabwe",25/5/2012,25,7.7,16.4,6.1,,0,,,18.4,107,,15.9,0,55.85,Clear,No,No
"Harare, Zimbabwe",26/5/2012,24.1,8,15.3,6.1,,0,,,13,111.43,,14.1,0,59.52,Clear,No,No
"Harare, Zimbabwe",27/5/2012,22,6,14.3,4.4,,0,,,14.8,127.84,,15.8,1.1,62.61,Clear,No,No
"Harare, Zimbabwe",28/5/2012,20,8.1,14.1,6.4,,0,,,18.4,106.68,,15.1,37,69.6,Partially cloudy,No,No
"Harare, Zimbabwe",29/5/2012,22,8,14.6,7.4,,0,,,16.6,70.95,,16.5,37,70.71,Partially cloudy,No,No
"Harare, Zimbabwe",30/5/2012,21,8,16.1,6.8,,0,,,16.6,104.18,,16.8,25.8,64.47,Partially cloudy,No,No
"Harare, Zimbabwe",31/5/2012,21,11,16,,,0,,,16.6,109.59,,15,57.8,67.38,Partially cloudy,No,No
"Harare, Zimbabwe",1/6/2012,21,9.8,13.9,8.9,,0,,,14.8,150.52,,14.4,27.8,64.07,Partially cloudy,No,No
"Harare, Zimbabwe",2/6/2012,20.1,5,13.6,7.6,,0,,,20.5,117.37,,15.2,11.1,60.76,Clear,No,No
"Harare, Zimbabwe",3/6/2012,20.2,4.9,13.4,4.4,,0,,,25.9,138,,16.6,0.5,56.54,Clear,No,No
"Harare, Zimbabwe",4/6/2012,19,7.9,12.7,6.6,,0,,,22.3,128.95,,15.6,70.9,76.11,Partially cloudy,No,Yes
"Harare, Zimbabwe",5/6/2012,19,3.9,11.8,1.5,,0.5,,,20.5,80.73,,13.8,16.8,66.94,Rain,Yes,No
"Harare, Zimbabwe",6/6/2012,18,6.6,12.6,4.7,,0,,,14.8,83.6,25.9,14.4,40.2,62.87,Partially cloudy,No,No
"Harare, Zimbabwe",7/6/2012,20.8,5.2,13.6,3,,0,,,18.4,157.53,,17.3,1.2,55.4,Clear,No,No
"Harare, Zimbabwe",8/6/2012,23.2,4,14.5,2.1,,0,,,13,207.25,,16.8,0,47.4,Clear,No,No
"Harare, Zimbabwe",9/6/2012,24.1,7,16.4,5.3,,0,,,22.3,252,,15.3,0,39.7,Clear,No,No
"Harare, Zimbabwe",10/6/2012,20.1,6.1,13,6.4,,0,,,18.4,179.35,,15.3,0,43.36,Clear,No,No
"Harare, Zimbabwe",11/6/2012,18.7,6.8,11.3,3.6,,0,,,29,144.68,38.9,16.1,0,33.64,Clear,No,No
"Harare, Zimbabwe",12/6/2012,20,4.8,12.6,2.2,,0,,,22.3,86,,16.8,2.1,60.5,Clear,No,No
"Harare, Zimbabwe",13/6/2012,20,6,11.7,3.6,,0,,,16.6,83.24,,14.4,3.5,66.53,Clear,No,No
"Harare, Zimbabwe",14/6/2012,19.1,5.6,13.7,3.1,,0,,,22.3,97.14,,18.3,8.4,55.86,Clear,No,No
"Harare, Zimbabwe",15/6/2012,20.1,7.9,14.1,5.1,,0,,,21.1,95.24,,17.6,16,62.04,Clear,No,No
"Harare, Zimbabwe",16/6/2012,21.1,4,13.1,4.8,,0,,,16.6,78.18,,15.3,5.8,66.04,Clear,No,No
"Harare, Zimbabwe",17/6/2012,20,6.1,13.9,3.4,,0,,,22.3,61.55,,15.8,8.2,60.62,Clear,No,No
"Harare, Zimbabwe",18/6/2012,21,6,14.2,4,,0,,,18.4,67.62,,12.7,34.2,66.2,Partially cloudy,No,No
"Harare, Zimbabwe",19/6/2012,20.1,10,15.7,,,0,,,18.4,87.1,,13.6,40.2,61.71,Partially cloudy,No,No
"Harare, Zimbabwe",20/6/2012,21.1,9,14.6,7,,0,,,20.5,74.19,,17,8.3,66.4,Clear,No,No
"Harare, Zimbabwe",21/6/2012,22,9.1,14.7,7.3,,0,,,18.4,62.68,,15,17,68.23,Clear,No,No
"Harare, Zimbabwe",22/6/2012,21.1,10.7,15.6,,,0,,,24.1,52.58,,14.7,12.5,68.61,Clear,No,No
"Harare, Zimbabwe",23/6/2012,23.8,10.1,17.1,,,0,,,16.6,37.27,,16.3,0.7,62.23,Clear,No,No
"Harare, Zimbabwe",24/6/2012,26,7.8,17.6,6.8,,0,,,18.4,113.9,,13.5,0,55.65,Clear,No,No
"Harare, Zimbabwe",25/6/2012,26.1,10.1,18.6,,,0,,,14.8,128.33,,12.5,4.5,52.11,Clear,No,No
"Harare, Zimbabwe",26/6/2012,24,10.9,18,,,0,,,23.6,73.39,,13,4.9,49.91,Clear,No,No
"Harare, Zimbabwe",27/6/2012,25,8,17.4,8.6,,0,,,14.8,84.44,,13.7,0,65.27,Clear,No,No
"Harare, Zimbabwe",28/6/2012,24,10,16.2,,,0,,,16.6,100.4,,13.2,0.7,65.14,Clear,No,No
"Harare, Zimbabwe",29/6/2012,23.1,8.9,15.8,7,,0,,,16.6,95.29,,14,0,60.33,Clear,No,No
"Harare, Zimbabwe",30/6/2012,24.1,7.8,16.6,6.5,,0,,,13,112.06,,16.9,2.9,56.2,Clear,No,No
"Harare, Zimbabwe",1/7/2012,24.1,6,15,4.2,,0,,,16.6,90.25,,15.9,0,59.23,Clear,No,No
"Harare, Zimbabwe",2/7/2012,23,5,14.2,2.8,,0,,,16.6,67.37,,13.5,0,58.18,Clear,No,No
"Harare, Zimbabwe",3/7/2012,23.2,7.9,15.6,6.4,,0,,,17.7,70.86,,15.2,0,61.3,Clear,No,No
"Harare, Zimbabwe",4/7/2012,23,7.7,15.6,5.6,,0,,,20.5,126.59,,16.1,4.9,65.35,Clear,No,No
"Harare, Zimbabwe",5/7/2012,24.1,10.6,18.7,,,0,,,20.5,90.64,,16.4,1.4,42.76,Clear,No,No
"Harare, Zimbabwe",6/7/2012,22.4,3,13.3,3.3,,0,,,16.2,79.21,,13.3,2.7,52.93,Clear,No,No
"Harare, Zimbabwe",7/7/2012,22.1,8.1,14.2,5.6,,0,,,16.6,51.11,,11.7,0,51.89,Clear,No,No
"Harare, Zimbabwe",8/7/2012,24,7,16.5,5.3,,0,,,14.8,128.53,,14.7,0,43.64,Clear,No,No
"Harare, Zimbabwe",9/7/2012,22,5,14.8,2.5,,0,,,16.6,119.11,,14.4,1.1,44.32,Clear,No,No
"Harare, Zimbabwe",10/7/2012,21.1,4,12.6,2.1,,0,,,16.6,83.47,,12.9,0,55.1,Clear,No,No
"Harare, Zimbabwe",11/7/2012,21.1,6.9,13.9,4.1,,0,,,14.8,77.19,,13.1,0,49.09,Clear,No,No
"Harare, Zimbabwe",12/7/2012,21.1,6.1,14.3,3.7,,0,,,22.3,70.5,,12.3,0,51.96,Clear,No,No
"Harare, Zimbabwe",13/7/2012,20,12.2,16.5,,,0,,,29.5,55.38,38.9,15.8,5.4,49.48,Clear,No,No
"Harare, Zimbabwe",14/7/2012,22.1,9,16.5,7,,0,,,29.5,54.05,,13.6,0,53,Clear,No,No
"Harare, Zimbabwe",15/7/2012,24.1,10,17.8,,,0,,,20.2,172.61,,13,3.2,46.43,Clear,No,No
"Harare, Zimbabwe",16/7/2012,22,6,14.6,6,,0,,,14.8,160,,16.4,0.7,37.39,Clear,No,No
"Harare, Zimbabwe",17/7/2012,19.1,6,12.5,4,,0,,,16.6,138.13,,13.8,0,44.63,Clear,No,No
"Harare, Zimbabwe",18/7/2012,16.1,4,10.5,1.6,,0,,,22.3,145.63,35.3,15.3,5.9,55.62,Clear,No,No
"Harare, Zimbabwe",19/7/2012,19.1,3,11.3,0.9,,0,,,18.4,155.05,,17,5.3,50.7,Clear,No,No
"Harare, Zimbabwe",20/7/2012,21,0.2,14.7,-1.6,,0,,,16.6,120,,14.3,0,35.39,Clear,No,No
"Harare, Zimbabwe",21/7/2012,23,4,14.3,1.2,,0,,,13,154.47,,16.2,0,34.65,Clear,No,No
"Harare, Zimbabwe",22/7/2012,24,2.9,15.1,1.5,,0,,,13,108.21,,15.7,0,34.92,Clear,No,No
"Harare, Zimbabwe",23/7/2012,24.4,6.9,16.7,4.8,,0,,,14.8,91,,13,0,33.02,Clear,No,No
"Harare, Zimbabwe",24/7/2012,23,7.1,16.4,4.1,,0,,,16.6,108.67,,7.7,0,37.9,Clear,No,No
"Harare, Zimbabwe",25/7/2012,23,7,14.7,5.2,,0,,,16.6,119.1,,9.5,0.8,51.03,Clear,No,No
"Harare, Zimbabwe",26/7/2012,20,8.4,15,6.2,,0,,,22.3,124.75,,15,0,50.44,Clear,No,No
"Harare, Zimbabwe",27/7/2012,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",28/7/2012,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",29/7/2012,21.3,9,15.8,8.5,,0,,,9.2,108.83,,13.5,3.2,41.53,Clear,No,No
"Harare, Zimbabwe",30/7/2012,19.2,6.2,13.5,3.5,,0,,,18.4,69.93,29.5,11.7,6.7,55.86,Clear,No,No
"Harare, Zimbabwe",31/7/2012,19.2,8,13.8,5.5,,0,,,20.5,101.26,,12.6,6.4,61.12,Clear,No,No
"Harare, Zimbabwe",1/8/2012,22.4,8,14.4,5.8,,0,,,14.8,125.85,,13.5,2.9,54.11,Clear,No,No
"Harare, Zimbabwe",2/8/2012,24,9,16.2,7.3,,0,,,22.3,98.75,,12.8,3.8,40.4,Clear,No,No
"Harare, Zimbabwe",3/8/2012,21.1,8.1,15.3,5.8,,0,,,20.5,81.11,,7.3,0,54.46,Clear,No,No
"Harare, Zimbabwe",4/8/2012,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",5/8/2012,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",6/8/2012,25.1,16.2,21.7,,,0,,,18.4,211.25,,12.5,1.3,31.39,Clear,No,No
"Harare, Zimbabwe",7/8/2012,25.2,13.4,21.3,,,0,,,25.9,304.75,,10.7,9.9,27.24,Clear,No,No
"Harare, Zimbabwe",8/8/2012,19,7.2,12,5.8,,0,,,14.8,172,,6.7,89.1,39.02,Overcast,No,No
"Harare, Zimbabwe",9/8/2012,21.1,10.4,15.2,,,0,,,20.5,56.36,,3.7,73.5,60.15,Partially cloudy,No,No
"Harare, Zimbabwe",10/8/2012,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",11/8/2012,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",12/8/2012,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",13/8/2012,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",14/8/2012,,,,,,0,,,,,,,,,,No,No
"Harare, Zimbabwe",15/8/2012,26,12.2,20.2,,,0,,,22.3,58.46,,12.4,0,35.7,Clear,No,No
"Harare, Zimbabwe",16/8/2012,27,11.9,19.7,,26.1,0,,,16.6,66.94,,10.8,0,36.73,Clear,No,No
"Harare, Zimbabwe",17/8/2012,26.1,11,18.6,,,0,,,25.3,109.52,,6.2,1.3,39.56,Clear,No,No
"Harare, Zimbabwe",18/8/2012,22.7,10.7,16.4,,,0,,,25.9,92.65,,11.8,5.1,49.87,Clear,No,No
"Harare, Zimbabwe",19/8/2012,24,10,16.6,,,0,,,27.7,68.9,,16.3,5.9,57.51,Clear,No,No
"Harare, Zimbabwe",20/8/2012,24,10,17.9,,,0,,,24.1,57.5,,14.7,7.9,61.44,Clear,No,No
"Harare, Zimbabwe",21/8/2012,27,12.1,20.7,,26.5,0,,,25.9,69.41,37.1,7.7,0.6,51.23,Clear,No,No
"Harare, Zimbabwe",22/8/2012,29.5,13.1,22.3,,27.9,0,,,18.4,82.22,,6,0,38.08,Clear,No,No
"Harare, Zimbabwe",23/8/2012,30,11,21.6,,28.2,0,,,20.5,108.1,,6.1,0,37.64,Clear,No,No
